522
136 38 37.85127461543718
38 194 21.16501055962029
194 38 21.16501055962029
39 514 8.785252228813636
514 39 8.785252228813636
39 226 9.551914253059456
39 315 4.924170714897838
315 39 4.924170714897838
40 193 28.296205965875757
41 199 10.034059715915179
42 449 165.08759234598566
42 473 4.931305194353815
43 260 4.118611217473895
44 254 2.7606250377135213
45 46 15.604093399860057
46 261 12.531948796848116
47 252 8.641548577024544
48 264 6.61623683647117
49 259 9.739843542225588
50 262 8.28922281350598
51 173 9.05072407076809
52 253 6.5124225859475935
53 375 86.65954444616878
54 224 63.19663539559182
55 74 45.28747939748415
56 347 5.598319374626452
56 346 6.269587569108336
57 364 7.048261038559528
57 363 6.48210911197392
58 361 4.976219277838539
58 35 36.743765621444574
35 58 36.743765621444574
58 359 38.87576884683275
359 58 38.87576884683275
59 26 32.32832223941194
60 126 52.84238849499703
61 205 8.518221784310064
61 169 6.558125516989343
62 345 4.257879496086831
62 203 8.382300315093095
63 73 58.587101464765645
64 408 4.5950036659817926
64 410 4.264124521466308
65 81 20.322518151747417
66 463 7.182338430748974
66 225 68.81376111826374
67 92 48.29109898831611
67 337 31.08206204739809
68 338 5.221760763418634
69 216 21.437128992339467
216 69 21.437128992339467
69 152 25.916651450257053
152 69 25.916651450257053
69 350 7.861699284530669
70 376 7.188523745613453
376 70 7.188523745613453
70 357 11.3064023600142
70 356 9.144541952782884
71 376 70.63910690080911
376 71 70.63910690080911
71 99 124.57827570714427
99 71 124.57827570714427
72 343 2.7840364913375906
73 393 9.709569840256858
73 391 20.37367702399429
73 397 8.477945717205921
74 76 20.805378655042034
75 355 56.36339677509439
75 497 5.998663795480548
497 75 5.998663795480548
76 354 57.555440548628894
76 498 5.374073123704401
498 76 5.374073123704401
77 492 9.29046339222939
77 255 6.364087458558569
78 369 22.496759136684943
369 78 22.496759136684943
78 170 26.154552677796
170 78 26.154552677796
79 257 10.802991640459902
80 457 3.1357671011754102
80 412 6.333017788914728
81 80 9.871544819219801
82 446 1.8072762353915957
446 82 1.8072762353915957
84 316 1.289404960680213
85 477 9.999317737329829
85 187 17.09027669691164
86 185 73.50755333238175
87 287 8.243940648999779
87 89 19.950382247414105
89 87 19.950382247414105
88 334 8.57785712092232
89 494 5.012219619238985
494 89 5.012219619238985
89 87 19.950382247414105
87 89 19.950382247414105
90 277 3.686680360906703
91 275 4.714241033708963
92 340 83.57713463571022
93 94 53.693225538315914
94 93 53.693225538315914
93 339 58.64885582677188
94 93 53.693225538315914
93 94 53.693225538315914
95 372 4.699765418601791
372 95 4.699765418601791
95 439 17.244755008531882
439 95 17.244755008531882
95 170 43.591025176842045
170 95 43.591025176842045
96 171 64.4020711926246
171 96 64.4020711926246
97 221 7.37775791163169
98 71 93.99581794056259
99 71 124.57827570714427
71 99 124.57827570714427
99 219 1.749840668716663
219 99 1.749840668716663
100 220 12.340611898349543
220 100 12.340611898349543
100 218 6.8086069152992
218 100 6.8086069152992
101 286 3.4833960949459972
102 311 7.988516391783487
102 89 12.739874953214215
103 302 2.6581753012154707
103 178 25.564425893674926
104 336 11.85712288338275
104 453 2.070602965088756
105 284 3.2042569113437334
106 104 29.75110913868541
107 106 7.351968140279571
108 418 3.4343824330838046
109 493 3.997035219904205
110 295 3.526173147179672
111 396 5.040326583815801
112 113 101.04798655843337
113 440 10.498404018878999
114 422 2.3347139489613626
115 156 189.87719001950094
116 402 3.637923642145916
117 233 1.7958844300511352
118 235 5.1457469337176365
119 305 2.095112137581485
119 23 9.953827626053465
120 267 4.89013189484847
121 63 10.363556388562793
121 471 28.709393475857464
471 121 28.709393475857464
122 204 7.424163589404623
204 122 7.424163589404623
122 123 5.2639539898934355
123 122 5.2639539898934355
123 122 5.2639539898934355
122 123 5.2639539898934355
124 403 12.55467734501018
125 115 17.695821410364392
126 25 16.908316539310263
127 298 2.750119086348242
128 296 2.5593825696310923
129 130 52.98978251765179
129 1 67.55447057504459
130 131 57.854774572367326
130 133 75.7316836119327
131 380 103.51460144833852
131 132 72.64836726750525
132 308 41.49477695392465
308 132 41.49477695392465
132 382 4.914999737402845
382 132 4.914999737402845
133 7 28.456312676013077
134 488 4.793803124876307
134 489 5.5390953359328075
134 486 3.621934954207563
135 484 5.718066993796544
135 180 4.198751059888528
136 328 8.086561957254796
328 136 8.086561957254796
136 38 37.85127461543718
38 136 37.85127461543718
137 272 3.9505074612025637
138 153 15.096306190006331
138 351 64.15921143752206
351 138 64.15921143752206
139 218 6.6815753461195575
218 139 6.6815753461195575
139 142 10.120471283276391
142 139 10.120471283276391
140 464 7.796867711460207
141 142 10.515027878563947
142 141 10.515027878563947
142 139 10.120471283276391
139 142 10.120471283276391
142 141 10.515027878563947
141 142 10.515027878563947
143 450 4.160650866453431
144 476 1.9481447274127066
476 144 1.9481447274127066
145 133 61.75085819001331
145 131 57.866906143130954
146 289 5.087035804963866
147 108 74.82111344836717
148 138 25.36549944531329
149 271 5.240230116142203
150 119 31.3099396528667
151 269 44.02960710086809
152 69 25.916651450257053
69 152 25.916651450257053
152 34 103.88328876011495
34 152 103.88328876011495
153 33 13.732218605610685
154 276 2.823295258438734
155 280 2.559043532716998
156 279 12.09103078587772
157 454 2.3762230525456296
158 285 3.237379865154369
159 427 3.574207517667636
161 416 3.720686882072183
162 434 6.152938213507961
163 21 12.16560442630851
21 163 12.16560442630851
163 165 11.749464348403675
165 163 11.749464348403675
164 467 1.1479059578279307
165 166 10.918787875850358
166 165 10.918787875850358
165 163 11.749464348403675
163 165 11.749464348403675
166 20 56.22484577658407
20 166 56.22484577658407
166 165 10.918787875850358
165 166 10.918787875850358
167 378 68.63067544161893
168 66 11.563575252207917
169 122 4.893791143564593
170 95 43.591025176842045
95 170 43.591025176842045
170 78 26.154552677796
78 170 26.154552677796
171 372 39.869705610471435
372 171 39.869705610471435
171 96 64.4020711926246
96 171 64.4020711926246
172 52 4.5012348911485045
173 172 12.204890850656971
174 317 1.7776250739296313
175 322 95.93499776919042
176 2 102.32792172867951
177 301 2.094565375944361
178 335 3.138462459530206
179 518 42.790146263164914
180 501 1.5647038669534241
181 315 1.354140119045723
315 181 1.354140119045723
182 61 4.230596321568043
183 313 5.4904804481403175
184 204 5.2733833612095
204 184 5.2733833612095
184 268 44.542065564777715
268 184 44.542065564777715
185 206 4.740443034813004
186 367 4.966220264975617
187 365 3.760039071070753
188 212 59.74801432996539
212 188 59.74801432996539
188 36 9.626012335028529
36 188 9.626012335028529
189 36 9.475674846588547
190 384 9.680961138725108
191 11 14.211231517847374
192 480 4.847352268585289
193 135 10.50056371327185
194 514 1.9962978642018714
514 194 1.9962978642018714
194 38 21.16501055962029
38 194 21.16501055962029
195 513 1.2781948485304822
196 13 58.864810494688456
13 196 58.864810494688456
196 330 4.362169280406256
330 196 4.362169280406256
197 160 12.867827244384202
197 415 2.665164974731265
198 392 4.038111313667458
199 12 8.487108041855087
200 105 5.550422899640963
201 246 5.213027940587959
202 268 106.36544326278955
268 202 106.36544326278955
202 472 55.31579172512535
472 202 55.31579172512535
203 500 73.92949509769642
204 122 7.424163589404623
122 204 7.424163589404623
204 184 5.2733833612095
184 204 5.2733833612095
205 306 62.94233951838804
206 61 6.605538680787221
207 300 2.30179773028339
208 1 14.07920166148591
209 344 52.27755445005613
210 368 70.50151435869687
211 369 22.454241654140947
369 211 22.454241654140947
211 212 11.85874379413343
212 211 11.85874379413343
212 211 11.85874379413343
211 212 11.85874379413343
212 188 59.74801432996539
188 212 59.74801432996539
213 85 36.365053941272706
216 351 4.85939382734616
351 216 4.85939382734616
216 69 21.437128992339467
69 216 21.437128992339467
217 498 26.371175507822848
498 217 26.371175507822848
217 497 31.961817230290418
497 217 31.961817230290418
218 100 6.8086069152992
100 218 6.8086069152992
218 139 6.6815753461195575
139 218 6.6815753461195575
219 99 1.749840668716663
99 219 1.749840668716663
219 220 1.6749493272193594
220 219 1.6749493272193594
220 219 1.6749493272193594
219 220 1.6749493272193594
220 100 12.340611898349543
100 220 12.340611898349543
221 222 5.790498139638046
222 98 7.918407389684246
223 460 0.6665952149822045
224 55 7.33040346709946
225 55 10.517659032017457
226 40 22.938826819722582
227 24 2.1513050031277676
229 512 1.2061527078746344
230 120 3.748460289797274
231 429 2.59830013264772
232 458 1.3496410876684954
234 117 1.9947270066706086
235 428 5.107692874922415
236 425 4.949342468725769
237 421 2.8552338871320413
238 419 3.6856551730227833
239 470 1.4372049071533446
240 299 2.0399341049869415
241 249 4.932480632877539
242 278 4.119746191274144
243 273 3.4262953711589943
244 274 3.5543868975214785
245 283 2.3599978226128977
246 247 3.0591528040591607
247 155 3.068254090787459
248 282 1.7353537135343509
249 87 7.5345578361877195
250 50 7.089437993748303
251 44 2.6649318437008507
252 48 7.262310491827086
253 373 81.96824903734696
254 256 3.141983318568239
255 49 5.932131481671362
256 45 3.1419991213563336
257 491 6.667409604134106
258 47 7.151675305417449
259 250 5.8654475905091985
260 263 3.079874008145176
261 258 7.773731709076452
262 51 10.42999438519818
263 251 2.8649829960176105
264 79 7.806109768884124
265 177 3.8126988904927055
266 207 2.3754414364236576
267 150 34.58035649988079
268 184 44.542065564777715
184 268 44.542065564777715
268 202 106.36544326278955
202 268 106.36544326278955
269 69 4.139313764474923
270 149 5.0045361151798575
271 215 13.18986610096701
272 244 2.307648095392415
273 137 3.9307237326800606
274 91 3.331902032709201
276 243 3.137743584334153
277 154 3.994082935126721
278 90 4.370292751855321
279 242 4.559055213156776
280 281 2.32907922041171
281 248 2.4137724407306815
282 107 1.8185899123632676
283 158 3.017011776376019
284 245 4.1580727784656855
285 101 2.9189282831055468
286 241 3.1112453967427247
287 290 3.8325375506237367
288 106 24.185775764032638
289 288 5.260175254572341
290 146 4.375035921512868
291 68 78.73389168924626
292 294 3.1234430801524873
293 291 5.188648263835856
294 517 5.656807867646792
295 297 1.6530529918615064
296 292 2.7729713015527695
297 128 2.463236164702819
298 32 24.527948058943412
299 127 2.068401546531091
300 240 2.252229497885739
301 266 3.322691837996539
302 265 2.521858042307932
303 304 2.574606764891979
304 228 1.9119040055436247
305 303 1.8041150594703104
306 62 84.48626642207232
307 310 3.722074247307222
308 132 41.49477695392465
132 308 41.49477695392465
308 18 19.149427411426093
18 308 19.149427411426093
309 381 63.026867805995764
310 18 13.718887181706961
311 147 69.14395097338333
312 435 7.056781631756911
313 197 7.941930961421278
314 468 1.2067065214684156
315 181 1.354140119045723
181 315 1.354140119045723
315 39 4.924170714897838
39 315 4.924170714897838
316 11 4.000978746137511
317 42 4.8132252782547384
318 83 1.3981146010508412
319 15 6.446311304569489
320 14 96.53216377790595
321 3 30.723703881485235
3 321 30.723703881485235
321 13 9.815104221430007
13 321 9.815104221430007
322 17 5.810426685220591
323 325 100.97356305439916
324 2 57.611241744353435
325 14 4.0461832645564995
326 515 83.30931251284639
327 319 57.43676145571042
328 136 8.086561957254796
136 328 8.086561957254796
328 386 63.881749741494296
386 328 63.881749741494296
329 479 13.254663162381433
330 196 4.362169280406256
196 330 4.362169280406256
330 0 6.247209432351583
0 330 6.247209432351583
331 22 5.665578386791698
332 64 10.62975976735651
333 227 97.28867877838243
334 92 37.563654422150265
335 25 14.14696777080377
336 110 5.268811437837151
337 68 7.937934560591773
338 341 72.62808707640559
339 68 7.425965796773773
340 59 5.884478994126249
341 506 3.191082181724407
342 442 10.949056184023059
343 29 38.39230962481961
344 72 4.063757958572144
345 57 120.5838108208764
346 390 115.80131346860868
347 362 108.10357089928239
348 56 7.323451606153537
349 358 131.81996069833156
350 93 41.05463565293763
351 138 64.15921143752206
138 351 64.15921143752206
351 216 4.85939382734616
216 351 4.85939382734616
352 499 2.174399382991254
353 60 11.763266461321459
354 60 6.538835479197232
355 54 7.246283857978187
356 151 52.716459953214354
357 462 82.9986165754223
358 34 6.6872102589675935
359 34 8.381799629979012
34 359 8.381799629979012
359 58 38.87576884683275
58 359 38.87576884683275
360 374 68.82800410982453
361 348 134.37973213063233
362 57 4.473904683252706
363 465 43.95933110362196
364 210 44.068817012865885
365 31 13.465027339244498
366 86 24.52600486123001
367 31 8.050243883341237
368 520 1.0556476358124518
369 78 22.496759136684943
78 369 22.496759136684943
369 211 22.454241654140947
211 369 22.454241654140947
370 78 4.428482400130013
371 170 6.888005674439335
372 95 4.699765418601791
95 372 4.699765418601791
372 171 39.869705610471435
171 372 39.869705610471435
373 53 11.091587953196417
374 53 8.35355270945153
375 70 12.42780916321098
376 70 7.188523745613453
70 376 7.188523745613453
376 71 70.63910690080911
71 376 70.63910690080911
377 140 2.9915110216724763
378 168 12.569750309310784
379 145 119.8034329537535
380 5 5.511860572452405
381 5 12.485561816003832
382 388 100.82464423097322
388 382 100.82464423097322
382 132 4.914999737402845
132 382 4.914999737402845
383 129 4.535780542914404
384 42 7.925854509147679
385 516 58.4974991335623
386 328 63.881749741494296
328 386 63.881749741494296
386 19 40.97270582076773
19 386 40.97270582076773
387 383 58.24307077603662
388 19 4.96798692810463
19 388 4.96798692810463
388 382 100.82464423097322
382 388 100.82464423097322
389 17 89.28752961413207
390 63 12.958882176815694
391 209 56.39897916136205
392 490 3.636993975557354
393 395 4.673623681492659
394 112 53.08457041033758
395 111 4.896121225465326
396 394 5.283722623413285
397 399 2.5752192159241813
398 461 54.720507883881645
399 401 5.600530932725689
400 398 3.1576989573622334
401 116 3.8948811653702853
402 400 4.119801578991326
403 405 3.0783282599224497
404 63 4.243912374960953
405 496 3.197767810295097
406 404 3.1103336952733294
407 409 2.131896545758251
408 312 4.098365553070317
409 64 4.335473380889343
410 414 2.052418780161852
411 413 2.6993488004160264
412 411 2.862272321230246
413 332 1.516934966940709
414 197 2.0272764994719514
415 331 3.0431557848461455
416 183 3.9155985087988996
417 161 4.860487028483242
418 238 4.246467256868476
419 164 1.9188780884630403
420 125 11.20108597682402
421 114 3.041654713261534
422 420 2.4936728898650533
423 426 1.9720212737455476
424 237 3.584802207576325
425 423 1.9149692631043518
426 424 1.7797082878986787
427 236 3.367177393201553
428 159 3.508104019731346
429 430 3.2089565815724104
430 81 2.935041954110802
431 234 2.559414033830632
432 431 2.7052824974195766
433 21 9.492955719296022
434 433 5.31639226005996
435 162 4.925802598192549
436 115 28.535280828247497
437 436 24.150740769316986
438 437 3.7992576860659724
439 35 27.50319545697639
35 439 27.50319545697639
439 95 17.244755008531882
95 439 17.244755008531882
440 441 5.612702545574588
441 118 5.21177173237399
442 444 3.158615386831122
443 72 2.5347135699174523
444 28 2.87065029387799
445 443 2.9144231561975302
446 0 4.055562906963824
0 446 4.055562906963824
446 82 1.8072762353915957
82 446 1.8072762353915957
447 38 10.330185645202844
448 40 4.970461204427128
449 189 2.148017167771699
450 8 5.146937492229283
451 208 10.883227528937423
452 451 3.1832321198544515
453 157 2.367707246386589
454 103 2.5620404164626787
455 102 6.674590788441634
456 432 3.564926129165652
457 456 2.839286211007286
458 231 1.6245640726838635
459 232 0.9119413465140597
460 459 0.73690261752627
461 267 9.042811699516015
462 54 17.924302065323364
463 377 2.313432049088694
464 97 54.72263372931496
465 371 67.05579400157595
466 469 1.7358443541573438
467 314 0.9924312976087342
468 466 1.1779947775587372
469 239 1.3702993195720228
470 22 1.9436827039716928
471 472 18.625193786974688
472 471 18.625193786974688
471 121 28.709393475857464
121 471 28.709393475857464
472 202 55.31579172512535
202 472 55.31579172512535
472 471 18.625193786974688
471 472 18.625193786974688
473 43 48.47494181515476
474 494 2.7749242267742535
494 474 2.7749242267742535
474 20 35.153163276774734
20 474 35.153163276774734
475 37 56.802711408782706
476 144 1.9481447274127066
144 476 1.9481447274127066
476 36 5.515815360590438
36 476 5.515815360590438
477 495 22.409042227053902
478 329 11.755752218460165
479 447 1.6679467777060588
480 135 5.631536457725115
481 41 51.39197730796328
482 483 19.45983122895443
483 448 9.063297740395102
484 191 93.00847005820691
485 190 137.88474189078758
486 385 0.941368538963214
487 134 6.1534181131707895
488 129 105.81999871669117
489 192 55.6105248605535
490 65 7.230571690442585
491 77 3.8897864687122836
492 370 76.16300284036859
493 67 51.49543530503983
494 89 5.012219619238985
89 494 5.012219619238985
494 474 2.7749242267742535
474 494 2.7749242267742535
494 109 13.101047221163066
495 519 11.83129869389348
496 406 2.901824593293105
497 217 31.961817230290418
217 497 31.961817230290418
497 75 5.998663795480548
75 497 5.998663795480548
498 76 5.374073123704401
76 498 5.374073123704401
498 217 26.371175507822848
217 498 26.371175507822848
499 75 56.50300945904544
500 124 10.477177595966793
503 511 3.0072583135879825
504 307 52.37991787937508
505 59 6.753401841914117
506 26 2.590418151705422
507 504 27.377071221568396
508 507 10.535534028051474
509 510 1.9660355130561273
510 503 1.832056981559075
511 508 2.937616755521412
512 230 1.1424320819881653
513 39 9.996394193832007
514 39 8.785252228813636
39 514 8.785252228813636
514 194 1.9962978642018714
194 514 1.9962978642018714
515 136 7.237320559635699
516 136 8.853313892364966
517 293 0.7608398007134344
518 3 26.938651348482438
519 186 17.634495347290994
520 519 3.583787567050947
521 56 123.32318033490228
